Phrase_ID,Source_Record_ID,Source,Company,Country,Industry,Job_Function,Position,Seniority,Phrase,Word_Count
P_000735,JDRAW_00070,2021_10_09_09_30_Sales_dataFile,Talkdesk,"Austin, TX",Sales / Business Development,Sales and Business Development,Commercial Sales Development Representative - Central Mid,Entry level,"Our product has been recognized by Gartner, Frost & Sullivan, Forrester and Forbes.",12
P_000736,JDRAW_00070,2021_10_09_09_30_Sales_dataFile,Talkdesk,"Austin, TX",Sales / Business Development,Sales and Business Development,Commercial Sales Development Representative - Central Mid,Entry level,"Our fast-paced environment allows those that are gritty, driven, money motivated to thrive.",12
P_000737,JDRAW_00070,2021_10_09_09_30_Sales_dataFile,Talkdesk,"Austin, TX",Sales / Business Development,Sales and Business Development,Commercial Sales Development Representative - Central Mid,Entry level,Our all intensive two-week training sets our reps up for success and they are able to close business faster.,18
P_000738,JDRAW_00070,2021_10_09_09_30_Sales_dataFile,Talkdesk,"Austin, TX",Sales / Business Development,Sales and Business Development,Commercial Sales Development Representative - Central Mid,Entry level,"If you want to join a hyper growth company that will impact an evolving industry, then come enjoy the ride.",20
P_000739,JDRAW_00071,2021_10_09_09_30_Sales_dataFile,Marcus Technologies LLC,"Austin, TX",Sales / Business Development,Sales and Business Development,Remote Protein Trading Sales and Procurement,Entry level,Marcus Technologies is a rapidly growing meat trading and software company.,11
P_000740,JDRAW_00071,2021_10_09_09_30_Sales_dataFile,Marcus Technologies LLC,"Austin, TX",Sales / Business Development,Sales and Business Development,Remote Protein Trading Sales and Procurement,Entry level,We have a huge impact on the food supply chain across the United States.,14
P_000741,JDRAW_00071,2021_10_09_09_30_Sales_dataFile,Marcus Technologies LLC,"Austin, TX",Sales / Business Development,Sales and Business Development,Remote Protein Trading Sales and Procurement,Entry level,You will have the opportunity to be in a market that is consumed by Americans every day.,17
P_000742,JDRAW_00071,2021_10_09_09_30_Sales_dataFile,Marcus Technologies LLC,"Austin, TX",Sales / Business Development,Sales and Business Development,Remote Protein Trading Sales and Procurement,Entry level,This is a B2B role so standard office hours are expected.,11
P_000743,JDRAW_00071,2021_10_09_09_30_Sales_dataFile,Marcus Technologies LLC,"Austin, TX",Sales / Business Development,Sales and Business Development,Remote Protein Trading Sales and Procurement,Entry level,"A typical day will include reaching out to prospects via phone, email, text, and social media.",16
P_000744,JDRAW_00071,2021_10_09_09_30_Sales_dataFile,Marcus Technologies LLC,"Austin, TX",Sales / Business Development,Sales and Business Development,Remote Protein Trading Sales and Procurement,Entry level,You will create new accounts and manage your book of business at the same time.,15
P_000745,JDRAW_00071,2021_10_09_09_30_Sales_dataFile,Marcus Technologies LLC,"Austin, TX",Sales / Business Development,Sales and Business Development,Remote Protein Trading Sales and Procurement,Entry level,"Even though our top earners make $150k and more, the sky is the limit in terms of commissions.",18
P_000746,JDRAW_00071,2021_10_09_09_30_Sales_dataFile,Marcus Technologies LLC,"Austin, TX",Sales / Business Development,Sales and Business Development,Remote Protein Trading Sales and Procurement,Entry level,"Great culture events, paid time off, vacations, health benefits, 401k, company lunches.",12
P_000747,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,"Headquartered in the heart of Austin, Texas, MVP is the emerging standard global brands use to value their sports and entertainment sponsorships and understand who engages with, or purchases, their products.",31
P_000748,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,"Our clients - Fortune 500 brands, professional teams, global agencies, and media - use MVP as the standard for benchmarking sponsorship performance, understanding audiences, and deciding where and how to run campaigns.",30
P_000749,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,We are looking for a Sales Intern ASAP to assist with research.,12
P_000750,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,They will be responsible for doing basic sales development prep work like identifying potential clients based on sponsorship activities.,19
P_000751,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,They will also be researching decision-makers across the industry to support both our Business Development and Sales departments.,17
P_000752,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,"This unpaid, fall internship will entail ten (10) hours of remote/virtual work per week during the months of September through December 2021.",21
P_000753,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,College credit can be obtained contingent on university requirements.,9
P_000754,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,"Responsibilities Building a database with decision-makers that the team can match against LinkedIn, Twitter, and other platforms to build plans for outreach Explore MVP Platform for data to build outreach emails (e.g.",30
P_000755,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,"top five brands among NBA teams in a particular category, etc.)",11
P_000756,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,"Compile competitive intelligence (digging deep into Zoomph, GumGum, Hookit, Blinkfire, Nielsen, etc.",12
P_000757,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,"Ability to work in an autonomous, fast-paced environment Understanding of social and digital marketing principles and live-event/experiential activation.",16
P_000758,JDRAW_00072,2021_10_09_06_09_Sales_dataFile,Umbel,"Austin, TX",Sales / Business Development,Sales,Sales Intern - Fall 2021,Internship,"Sports, Gaming, and/or Entertainment knowledge required",5
P_000759,JDRAW_00073,2021_10_09_06_09_Sales_dataFile,Four Hands,"Austin, TX",Sales / Business Development,Sales and Business Development,Merchant Intern,Internship,"Four Hands, a leader in home furniture product development and distribution, is seeking a talented, versatile, best in class individual to join our Merchant team.",25
P_000760,JDRAW_00073,2021_10_09_06_09_Sales_dataFile,Four Hands,"Austin, TX",Sales / Business Development,Sales and Business Development,Merchant Intern,Internship,This motivated individual will provide support to the Merchant team.,10
P_000761,JDRAW_00073,2021_10_09_06_09_Sales_dataFile,Four Hands,"Austin, TX",Sales / Business Development,Sales and Business Development,Merchant Intern,Internship,"The ideal candidate will demonstrate organizational skills, cross-functional leadership skills, and exceptional analytical skills.",13
P_000762,JDRAW_00074,2021_10_09_06_09_Sales_dataFile,Four Hands,"Austin, TX",Sales / Business Development,Customer Service and Information Technology,Sales Support Intern,Internship,Four Hands is looking to hire a Sales Support Intern to assist the Sales Operations team.,16
P_000763,JDRAW_00075,2021_10_09_14_59_Sales_dataFile,ActiveProspect,"Austin, TX",Sales / Business Development,Sales and Business Development,Sales Development Representative,Mid-Senior level,"Company Overview ActiveProspect is the SaaS platform on a mission to make consent-based marketing the most scalable, efficient, and safest method for customer acquisition.",23
P_000764,JDRAW_00075,2021_10_09_14_59_Sales_dataFile,ActiveProspect,"Austin, TX",Sales / Business Development,Sales and Business Development,Sales Development Representative,Mid-Senior level,"Our comprehensive product suite empowers companies across industries to take real-time action on their leads, protect themselves from litigation by documenting proof of consent, and save money by providing new levels of data insights and control.",35
P_000765,JDRAW_00075,2021_10_09_14_59_Sales_dataFile,ActiveProspect,"Austin, TX",Sales / Business Development,Sales and Business Development,Sales Development Representative,Mid-Senior level,Our mission is to make consent-based marketing the best channel for customer acquisition.,12
P_000766,JDRAW_00075,2021_10_09_14_59_Sales_dataFile,ActiveProspect,"Austin, TX",Sales / Business Development,Sales and Business Development,Sales Development Representative,Mid-Senior level,Job Summary ActiveProspect is seeking a Sales Development Representative to join our talented Sales team.,15
P_000767,JDRAW_00075,2021_10_09_14_59_Sales_dataFile,ActiveProspect,"Austin, TX",Sales / Business Development,Sales and Business Development,Sales Development Representative,Mid-Senior level,This is a great opportunity to start a career and gain experience in Sales!,14
P_000768,JDRAW_00075,2021_10_09_14_59_Sales_dataFile,ActiveProspect,"Austin, TX",Sales / Business Development,Sales and Business Development,Sales Development Representative,Mid-Senior level,"As an SDR, you will be an ambitious and organized professional who loves working with prospective customers and bringing in sales leads.",22
P_000769,JDRAW_00075,2021_10_09_14_59_Sales_dataFile,ActiveProspect,"Austin, TX",Sales / Business Development,Sales and Business Development,Sales Development Representative,Mid-Senior level,Our goal is to create great customer experiences by being consultative and bringing value to our prospective customers.,18
P_000770,JDRAW_00075,2021_10_09_14_59_Sales_dataFile,ActiveProspect,"Austin, TX",Sales / Business Development,Sales and Business Development,Sales Development Representative,Mid-Senior level,Work as a valued team member within the sales organization.,10
P_000771,JDRAW_00076,2021_10_09_14_59_Sales_dataFile,TALSMART,"Austin, TX",Sales / Business Development,Sales,Sales Account Manager,Mid-Senior level,"We are searching for a Sales Account Manager (Farmer, 10-15 years experience) to sell Tax Solutions/Software to CFOs and CIOs of Fortune 500 companies.",22
